CustomerName,Class,Long,Latt,Gallons
291-1-10 AMERICHEM-PELZER              ,All,-84.44738,42.582902,194049
291-2-10 HP PELZER AUTOMOTIVE SYSTEMS  ,KENDEX 0847/H                 ,-83.18405,42.563505,5826
291-2-10 HP PELZER AUTOMOTIVE SYSTEMS  ,All,-83.18405,42.563505,5826
2915-1-10 WALKER EMULSIONS              ,KENDEX 0847/H                 ,-80.8564,33.487767,23106
2915-1-10 WALKER EMULSIONS              ,All,-80.8564,33.487767,23106
2915-701-10 WALKER EMULSIONS LTD          ,All,-79.7593,43.3479,566107
2915-701-10 WALKER EMULSIONS LTD          ,WAXES                         ,-79.7593,43.3479,316228
2915-701-10 WALKER EMULSIONS LTD          ,KENDEX 0847/H                 ,-79.7593,43.3479,249879
2915-802-10 WALKER EMULSIONS              ,All,-80.8564,33.487767,98628
2915-802-10 WALKER EMULSIONS              ,KENDEX 0847/H                 ,-80.8564,33.487767,98628
2915-803-10 WALKER EMULSIONS LTD.         ,KENDEX 0847/H                 ,-79.7991,43.2369,384231
2915-803-10 WALKER EMULSIONS LTD.         ,All,-79.7991,43.2369,384231
2916-801-10 WALKER EMULSIONS              ,All,-122.68665,45.574439,162888
2916-801-10 WALKER EMULSIONS              ,KENDEX 0847/H                 ,-122.68665,45.574439,162888
2918-1-10 LOADMASTER LUBRICANTS LLC     ,All,-92.99596,45.161267,78450
2918-1-10 LOADMASTER LUBRICANTS LLC     ,RESINS                        ,-92.99596,45.161267,55149
2918-1-10 LOADMASTER LUBRICANTS LLC     ,KENDEX 0847/H                 ,-92.99596,45.161267,23301
2934-2-10 NORTHERN SAFETY               ,OCTG                          ,-95.04487,29.666781,683
2934-2-10 NORTHERN SAFETY               ,All,-95.04487,29.666781,683
"2960-2-10 VALLOUREC STAR, LP - MUSKOGEE ",All,-95.33691,35.719962,594
"2960-2-10 VALLOUREC STAR, LP - MUSKOGEE ",OCTG                          ,-95.33691,35.719962,594
"2960-3-10 VALLOUREC STAR, LP            ",All,-80.693,41.160758,261
"2960-3-10 VALLOUREC STAR, LP            ",OCTG                          ,-80.693,41.160758,261
"2960-6-10 VALLOUREC STAR, LP - HOUSTON  ",OCTG                          ,-95.1742,29.832668,382
"2960-6-10 VALLOUREC STAR, LP - HOUSTON  ",All,-95.1742,29.832668,382
2970-17-10 DNOW L.P.                     ,All,-119.00896,35.487491,42
2970-17-10 DNOW L.P.                     ,OCTG                          ,-119.00896,35.487491,42
2970-21-10 DNOW L.P.                     ,All,-106.29799,42.896822,62
2970-21-10 DNOW L.P.                     ,OCTG                          ,-106.29799,42.896822,62
2970-28-10 DNOW L.P.                     ,All,-96.07999,30.374501,1162
2970-28-10 DNOW L.P.                     ,OCTG                          ,-96.07999,30.374501,1162
2970-34-10 DNOW L.P.                     ,All,103.7539825,63.12518692,232
2970-34-10 DNOW L.P.                     ,OCTG                          ,103.7539825,63.12518692,232
2970-37-10 DNOW L.P                      ,All,-91.220844,29.688425,691
2970-37-10 DNOW L.P                      ,OCTG                          ,-91.220844,29.688425,691
2970-38-10 DIB US TX LA PORTE            ,OCTG                          ,-95.04487,29.666781,68
2970-38-10 DIB US TX LA PORTE            ,All,-95.04487,29.666781,68
2970-39-10 DNOW L.P.                     ,All,-95.57243,29.85873,31
2970-39-10 DNOW L.P.                     ,OCTG                          ,-95.57243,29.85873,31
2970-905-10 DNOW MX                       ,All,-102.6334,23.90909386,26
2970-905-10 DNOW MX                       ,OCTG                          ,-102.6334,23.90909386,26
2970-908-10 CRANE WORLDWIDE LOGISTICS     ,All,-52.97311783,-10.81045246,26
2970-908-10 CRANE WORLDWIDE LOGISTICS     ,OCTG                          ,-52.97311783,-10.81045246,26
2974-1-10 NATIONAL PAINT INDUSTRIES     ,All,-74.48287,40.453131,605
2974-1-10 NATIONAL PAINT INDUSTRIES     ,KENSOL DISTILLATES HT         ,-74.48287,40.453131,605
2991-1-10 OILCHEM INC                   ,All,-83.69291,43.011227,6387
2991-1-10 OILCHEM INC                   ,KENSOL DISTILLATES HT         ,-83.69291,43.011227,3439
2991-1-10 OILCHEM INC                   ,BASE OILS                     ,-83.69291,43.011227,2948
2992-1-10 LINCOLN FINE INGREDIENTS      ,All,-71.43023,41.905666,31909
2992-1-10 LINCOLN FINE INGREDIENTS      ,KENSOL DISTILLATES HT         ,-71.43023,41.905666,31909
2995-3-10 CENTURY INDUSTRIES CORP.      ,All,-80.61956,40.842848,156
2995-3-10 CENTURY INDUSTRIES CORP.      ,RESINS                        ,-80.61956,40.842848,156
"3020-1-10 OMG AMERICAS,INC.             ",All,-79.83921,41.407366,45240
"3020-1-10 OMG AMERICAS,INC.             ",KENSOL DISTILLATES HT         ,-79.83921,41.407366,38613
"3020-1-10 OMG AMERICAS,INC.             ",KENDEX 0150 HT                ,-79.83921,41.407366,3520
"3020-1-10 OMG AMERICAS,INC.             ",KENDEX 0847/H                 ,-79.83921,41.407366,3107
302-1-10 ANCHOR DRILLING FLUIDS USA INC,All,-80.66843,40.621521,20622
302-1-10 ANCHOR DRILLING FLUIDS USA INC,KENSOL DISTILLATES HT         ,-80.66843,40.621521,20622
302-42-10 ANCHOR DRILLING               ,All,-80.20977,40.565367,757932
302-42-10 ANCHOR DRILLING               ,KENSOL DISTILLATES HT         ,-80.20977,40.565367,757932
"3025-1-10 OMNOVA SOLUTIONS, INC.        ",KENSOL DISTILLATES HT         ,-81.21429,34.720597,9236
"3025-1-10 OMNOVA SOLUTIONS, INC.        ",All,-81.21429,34.720597,9236
303-901-10 ANHUI ROYAL CHEMICAL LTD.     ,All,103.9754333,36.55308533,97256
303-901-10 ANHUI ROYAL CHEMICAL LTD.     ,RESINS                        ,103.9754333,36.55308533,97256
3042-2-10 KOPPERS PERFORMANCE CHEMICALS ,All,-81.0125,34.914611,610113
3042-2-10 KOPPERS PERFORMANCE CHEMICALS ,WAXES                         ,-81.0125,34.914611,511475
3042-2-10 KOPPERS PERFORMANCE CHEMICALS ,BASE OILS                     ,-81.0125,34.914611,98638
3042-3-10 KOPPERS PERFORMANCE CHEMICALS ,All,-83.48164,33.804849,19554
3042-3-10 KOPPERS PERFORMANCE CHEMICALS ,WAXES                         ,-83.48164,33.804849,13132
3042-3-10 KOPPERS PERFORMANCE CHEMICALS ,BASE OILS                     ,-83.48164,33.804849,6422
"3042-4-10 BYK USA, INC                  ",All,-74.26072,41.35648,1635
"3042-4-10 BYK USA, INC                  ",WAXES                         ,-74.26072,41.35648,1635
3073-901-10 PAO TAGMET                    ,OCTG                          ,103.7539825,63.12518692,2128
3073-901-10 PAO TAGMET                    ,All,103.7539825,63.12518692,2128
3120-1-10 CALUMET PENRECO               ,All,-79.7102,41.009219,307132
3120-1-10 CALUMET PENRECO               ,KENDEX 0847/H                 ,-79.7102,41.009219,200316
3120-1-10 CALUMET PENRECO               ,WAXES                         ,-79.7102,41.009219,88306
3120-1-10 CALUMET PENRECO               ,IN PROCESS-BASE OILS          ,-79.7102,41.009219,18510
3120-801-10 PENRECO                       ,All,-79.7102,41.009219,1982155
3120-801-10 PENRECO                       ,KENDEX 0847/H                 ,-79.7102,41.009219,1024095
3120-801-10 PENRECO                       ,WAXES                         ,-79.7102,41.009219,521779
3120-801-10 PENRECO                       ,IN PROCESS-BASE OILS          ,-79.7102,41.009219,436281
"3133-2-10 PERFORMANCE CHEMICALS, LLC    ",All,-71.66034,43.444456,12817
"3133-2-10 PERFORMANCE CHEMICALS, LLC    ",BASE OILS                     ,-71.66034,43.444456,12817
3155-117-10 ZXP TECHNOLOGIES              ,All,-95.05298,29.81953,626
3155-117-10 ZXP TECHNOLOGIES              ,PENNZSUPPRESS                 ,-95.05298,29.81953,626
3155-14-10 MCINTOSH OIL CO.              ,All,-81.34253,40.821858,5582
3155-14-10 MCINTOSH OIL CO.              ,PENNZSUPPRESS                 ,-81.34253,40.821858,5582
"3155-152-10 TEXAS TEA RECLAMATION, LLC    ",All,-99.8165,29.252882,7512
"3155-152-10 TEXAS TEA RECLAMATION, LLC    ",PENNZSUPPRESS                 ,-99.8165,29.252882,7512
3155-164-10 TEXAS TEA RECLAMATION LLC     ,PENNZSUPPRESS                 ,-112.7369,46.392658,3525
3155-164-10 TEXAS TEA RECLAMATION LLC     ,All,-112.7369,46.392658,3525
3155-165-10 TURKEY CREEK RANCH            ,All,-99.8165,29.252882,2504
3155-165-10 TURKEY CREEK RANCH            ,PENNZSUPPRESS                 ,-99.8165,29.252882,2504
3155-166-10 PENNZ DISTRIBUTION INC.       ,All,-120.27032,34.75465,3130
3155-166-10 PENNZ DISTRIBUTION INC.       ,PENNZSUPPRESS                 ,-120.27032,34.75465,3130
3155-167-10 TEXAS TEA RECLAMATION LLC     ,All,-94.07395,30.316847,1252
3155-167-10 TEXAS TEA RECLAMATION LLC     ,PENNZSUPPRESS                 ,-94.07395,30.316847,1252
3155-168-10 PENNZ DISTRIBUTION INC.       ,PENNZSUPPRESS                 ,-117.05633,32.574398,1252
3155-168-10 PENNZ DISTRIBUTION INC.       ,All,-117.05633,32.574398,1252
3155-169-10 TEXAS TEA RECLAMATION         ,PENNZSUPPRESS                 ,-119.05698,35.19766,1252
3155-169-10 TEXAS TEA RECLAMATION         ,All,-119.05698,35.19766,1252
"3155-170-10 PENNZ DISTRIBUTION, INC.      ",All,-75.80831,41.753339,5501
"3155-170-10 PENNZ DISTRIBUTION, INC.      ",PENNZSUPPRESS                 ,-75.80831,41.753339,5501
3155-171-10 TEXAS TEA RECLAMATIONS        ,All,-89.65428,37.413716,313
3155-171-10 TEXAS TEA RECLAMATIONS        ,PENNZSUPPRESS                 ,-89.65428,37.413716,313
"3155-172-10 PENNZ DISTRIBUTION, INC.      ",PENNZSUPPRESS                 ,-87.98258,41.676028,626
"3155-172-10 PENNZ DISTRIBUTION, INC.      ",All,-87.98258,41.676028,626
"3155-173-10 MIDWEST INDUSTRIAL SUPPLY, INC",PENNZSUPPRESS                 ,-81.36566,40.784158,1878
"3155-173-10 MIDWEST INDUSTRIAL SUPPLY, INC",All,-81.36566,40.784158,1878
3155-174-10 TEXAS TEA RECLAMATION         ,PENNZSUPPRESS                 ,-120.27032,34.75465,5008
3155-174-10 TEXAS TEA RECLAMATION         ,All,-120.27032,34.75465,5008
3155-175-10 SADDLEBACK ENT LLC            ,All,-107.84945,37.295888,1878
3155-175-10 SADDLEBACK ENT LLC            ,PENNZSUPPRESS                 ,-107.84945,37.295888,1878
3155-600-10 PENNZSUPPRESS                 ,PENNZSUPPRESS                 ,-102.6334,23.90909386,136323
3155-600-10 PENNZSUPPRESS                 ,All,-102.6334,23.90909386,136323
3155-908-10 TEXAS TEA INTERNATIONAL       ,All,-73.27796936,3.997606993,59470
3155-908-10 TEXAS TEA INTERNATIONAL       ,PENNZSUPPRESS                 ,-73.27796936,3.997606993,59470
3155-912-10 LAOR ENGINEERING LTD          ,All,34.75337219,31.81419373,313
3155-912-10 LAOR ENGINEERING LTD          ,PENNZSUPPRESS                 ,34.75337219,31.81419373,313
315-904-10 AMTEQ BOHRZUBEHOR GMBH        ,All,10.3822031,51.20246506,890
315-904-10 AMTEQ BOHRZUBEHOR GMBH        ,OCTG                          ,10.3822031,51.20246506,890
3205-2-10 PETROLEUM TRADERS CORPORATION ,FUEL OIL                      ,NULL,NULL,13533
3205-2-10 PETROLEUM TRADERS CORPORATION ,All,NULL,NULL,13533
3205-3-10 PETROLEUM TRADERS CORPORATION ,All,NULL,NULL,856703
3205-3-10 PETROLEUM TRADERS CORPORATION ,FUEL OIL                      ,NULL,NULL,835011
3205-3-10 PETROLEUM TRADERS CORPORATION ,GASOLINE                      ,NULL,NULL,21692
3205-4-10 PETROLEUM TRADERS CORPORATION ,All,NULL,NULL,48193
3205-4-10 PETROLEUM TRADERS CORPORATION ,FUEL OIL                      ,NULL,NULL,39729
3205-4-10 PETROLEUM TRADERS CORPORATION ,GASOLINE                      ,NULL,NULL,8464
3205-5-10 PETROLEUM TRADERS CORPORATION ,All,NULL,NULL,52044
3205-5-10 PETROLEUM TRADERS CORPORATION ,FUEL OIL                      ,NULL,NULL,52044
3220-1-10 PETRON CORP                   ,All,-88.09438,42.980163,366208
3220-1-10 PETRON CORP                   ,KENSOL DISTILLATES HT         ,-88.09438,42.980163,236000
3220-1-10 PETRON CORP                   ,RESINS                        ,-88.09438,42.980163,127088
3220-1-10 PETRON CORP                   ,IN PROCESS-BASE OILS          ,-88.09438,42.980163,3120
3257-2-10 PILOT TRAVEL CENTERS LLC      ,All,NULL,NULL,1962282
3257-2-10 PILOT TRAVEL CENTERS LLC      ,FUEL OIL                      ,NULL,NULL,1953430
3257-2-10 PILOT TRAVEL CENTERS LLC      ,GASOLINE                      ,NULL,NULL,8852
3258-1-10 PILOT (NY DESTINATIONS)       ,All,NULL,NULL,2938600
3258-1-10 PILOT (NY DESTINATIONS)       ,FUEL OIL                      ,NULL,NULL,2926241
3258-1-10 PILOT (NY DESTINATIONS)       ,GASOLINE                      ,NULL,NULL,12359
3258-4-10 PILOT (MD DESTINATIONS)       ,FUEL OIL                      ,NULL,NULL,253059
3258-4-10 PILOT (MD DESTINATIONS)       ,All,NULL,NULL,253059
3283-1-10 JJP CONTRACT PACKAGING        ,WAXES                         ,-78.82355,42.907358,4313
3283-1-10 JJP CONTRACT PACKAGING        ,All,-78.82355,42.907358,4313
"3287-1-10 PLOUTON, INC.                 ",RESINS                        ,79.45809174,23.40601158,24960
"3287-1-10 PLOUTON, INC.                 ",All,79.45809174,23.40601158,24960
"3287-901-10 PLOUTON, INC.                 ",All,79.45809174,23.40601158,17932
"3287-901-10 PLOUTON, INC.                 ",KENSOL DISTILLATES HT         ,79.45809174,23.40601158,17932
"3293-1-10 POLY SAT, INC                 ",All,-75.04966,40.023611,74756
"3293-1-10 POLY SAT, INC                 ",BASE OILS                     ,-75.04966,40.023611,74756
3295-1-10 PORTS PETROLEUM               ,All,-81.03666,41.462346,63689
3295-1-10 PORTS PETROLEUM               ,KENSOL NAPHTHAS               ,-81.03666,41.462346,60687
3295-1-10 PORTS PETROLEUM               ,FUEL OIL                      ,-81.03666,41.462346,3002
3295-3-10 PORTS PETROLEUM               ,All,NULL,NULL,22717
3295-3-10 PORTS PETROLEUM               ,FUEL OIL                      ,NULL,NULL,22717
332-1-10 APOLLO AMERICAN               ,All,-85.72035,38.309105,24829
332-1-10 APOLLO AMERICAN               ,SPECIALTY PRODUCTS            ,-85.72035,38.309105,19760
332-1-10 APOLLO AMERICAN               ,RESINS                        ,-85.72035,38.309105,5069
332-904-10 IDEMITSU KOSAN CO LTD         ,All,139.0772705,36.28164673,59949
332-904-10 IDEMITSU KOSAN CO LTD         ,RESINS                        ,139.0772705,36.28164673,59949
"332-905-10 KUO HORNG CO., LTD            ",SPECIALTY PRODUCTS            ,120.8974915,23.68578911,33280
"332-905-10 KUO HORNG CO., LTD            ",All,120.8974915,23.68578911,33280
332-906-10 IDEMITSU LUBE ASIA PACIFIC    ,All,103.8205338,1.321995974,20800
332-906-10 IDEMITSU LUBE ASIA PACIFIC    ,SPECIALTY PRODUCTS            ,103.8205338,1.321995974,16640
332-906-10 IDEMITSU LUBE ASIA PACIFIC    ,RESINS                        ,103.8205338,1.321995974,4160
"332-907-10 APOLLO THAILAND CO., LTD      ",SPECIALTY PRODUCTS            ,100.8519135,14.48458195,16640
"332-907-10 APOLLO THAILAND CO., LTD      ",All,100.8519135,14.48458195,16640
332-908-10 KUO HORNG LUBE (CHINA) CO. LTD,SPECIALTY PRODUCTS            ,103.9754333,36.55308533,83200
332-908-10 KUO HORNG LUBE (CHINA) CO. LTD,All,103.9754333,36.55308533,83200
3330-1-10 PRO OIL                       ,All,-79.16539,42.535276,1056649
3330-1-10 PRO OIL                       ,GASOLINE                      ,-79.16539,42.535276,855562
3330-1-10 PRO OIL                       ,FUEL OIL                      ,-79.16539,42.535276,201087
3332-2-10 LIBERTY SOLVENTS              ,All,-81.44441,41.314655,7865
3332-2-10 LIBERTY SOLVENTS              ,BASE OILS                     ,-81.44441,41.314655,7865
3332-3-10 SHARON TUBE CO                ,BASE OILS                     ,-80.49404,41.211606,1983
3332-3-10 SHARON TUBE CO                ,All,-80.49404,41.211606,1983
3338-901-10 PROTECTIVE SUPPLIES & SERVICES,OCTG                          ,-100.1722336,25.64715958,369
3338-901-10 PROTECTIVE SUPPLIES & SERVICES,All,-100.1722336,25.64715958,369
"3339-1-10 PROCUREMENT EQUIPMENT, LLC    ",All,-95.34152,29.944922,124
"3339-1-10 PROCUREMENT EQUIPMENT, LLC    ",OCTG                          ,-95.34152,29.944922,124
3341-1-10 INTERAMERICA FORWARDING       ,All,-102.6334,23.90909386,41
3341-1-10 INTERAMERICA FORWARDING       ,OCTG                          ,-102.6334,23.90909386,41
3344-901-10 PT LUBRICANT INDO MAKMUR      ,OCTG                          ,103.8205338,1.321995974,1106
3344-901-10 PT LUBRICANT INDO MAKMUR      ,All,103.8205338,1.321995974,1106
3349-2-10 HUBBELL WAREHOUSE             ,All,-83.21722,42.355437,5060
3349-2-10 HUBBELL WAREHOUSE             ,KENSOL DISTILLATES HT         ,-83.21722,42.355437,5060
3349-3-10 SHARONVILLE WAREHOUSE         ,All,-84.39324,39.276271,1100
3349-3-10 SHARONVILLE WAREHOUSE         ,KENSOL DISTILLATES HT         ,-84.39324,39.276271,1100
3350-2-10 PYRAMID TREATING              ,KENSOL NAPHTHAS               ,-81.35302,41.148756,16085
3350-2-10 PYRAMID TREATING              ,All,-81.35302,41.148756,16085
3351-1-10 PSC SUPPLY AND HARDWARE       ,OCTG                          ,-91.95251,30.134801,212
3351-1-10 PSC SUPPLY AND HARDWARE       ,All,-91.95251,30.134801,212
"3352-1-10 PROFESSIONAL RENTAL TOOLS, LLC",OCTG                          ,-91.95251,30.134801,21
"3352-1-10 PROFESSIONAL RENTAL TOOLS, LLC",All,-91.95251,30.134801,21
3355-901-10 P.W. PANORAMA GRZEGORZ        ,All,19.37775993,52.14785004,87
3355-901-10 P.W. PANORAMA GRZEGORZ        ,OCTG                          ,19.37775993,52.14785004,87
"3356-1-10 PRODUCERS SUPPLY COMPANY, INC ",All,-80.17983,39.892235,21
"3356-1-10 PRODUCERS SUPPLY COMPANY, INC ",OCTG                          ,-80.17983,39.892235,21
335-801-10 VERCO INTERNATIONAL           ,All,-68.8681,47.6843,1548664
335-801-10 VERCO INTERNATIONAL           ,KENDEX 0150 HT                ,-68.8681,47.6843,1257830
335-801-10 VERCO INTERNATIONAL           ,BASE OILS                     ,-68.8681,47.6843,146124
335-801-10 VERCO INTERNATIONAL           ,KENDEX 0847/H                 ,-68.8681,47.6843,144710
3372-2-10 QUESTSPECIALTY CORP. 036725   ,RESINS                        ,-96.40258,30.183651,3384
3372-2-10 QUESTSPECIALTY CORP. 036725   ,All,-96.40258,30.183651,3384
"338-1-10 APPVION, INC.                 ",All,-78.39897,40.328843,203323
"338-1-10 APPVION, INC.                 ",#6 FUEL OIL                   ,-78.39897,40.328843,203323
3400-1-10 R&D CANAM ENTERPRISES LLC     ,All,-78.9372,42.718308,1061387
3400-1-10 R&D CANAM ENTERPRISES LLC     ,GASOLINE                      ,-78.9372,42.718308,1049053
3400-1-10 R&D CANAM ENTERPRISES LLC     ,FUEL OIL                      ,-78.9372,42.718308,12334
3411-901-10 PORT OF LIVERPOOL             ,All,-2.212512016,54.56088638,16636
3411-901-10 PORT OF LIVERPOOL             ,RESINS                        ,-2.212512016,54.56088638,16636
3412-18-10 RADCHEM PRODUCTS              ,All,-85.49061,40.872261,154785
3412-18-10 RADCHEM PRODUCTS              ,KENSOL DISTILLATES HT         ,-85.49061,40.872261,154785
3412-19-10 RADCHEM/LEBANON               ,KENSOL DISTILLATES HT         ,-87.6124,40.175463,37888
3412-19-10 RADCHEM/LEBANON               ,All,-87.6124,40.175463,37888
3412-36-10 RADCHEM PRODUCTS              ,All,-87.83542,41.623532,53912
3412-36-10 RADCHEM PRODUCTS              ,KENSOL DISTILLATES HT         ,-87.83542,41.623532,30712
3412-36-10 RADCHEM PRODUCTS              ,KENSOL NAPHTHAS               ,-87.83542,41.623532,23200
"3412-816-10 RADCHEM PRODUCTS, INC         ",All,-87.98258,41.676028,24833
"3412-816-10 RADCHEM PRODUCTS, INC         ",KENSOL DISTILLATES HT         ,-87.98258,41.676028,24833
3412-818-10 LAKESHORE RAILCAR SERVICES    ,All,-87.46084,41.639735,52072
3412-818-10 LAKESHORE RAILCAR SERVICES    ,KENSOL DISTILLATES HT         ,-87.46084,41.639735,52072
3415-1-10 RALOW SERVICES INC            ,OCTG                          ,-91.220844,29.688425,372
3415-1-10 RALOW SERVICES INC            ,All,-91.220844,29.688425,372
343-4-10 RECYCLE OIL COMPANY           ,#6 FUEL OIL                   ,-75.22082,40.681798,261471
343-4-10 RECYCLE OIL COMPANY           ,All,-75.22082,40.681798,261471
"3438-803-10 RECOCHEM, INC                 ",All,-113.5388,53.2524,71959
"3438-803-10 RECOCHEM, INC                 ",KENSOL NAPHTHAS               ,-113.5388,53.2524,71959
3446-1-10 VALLEY PETROLEUM              ,FUEL OIL                      ,-78.44419,41.801302,7545
3446-1-10 VALLEY PETROLEUM              ,All,-78.44419,41.801302,7545
"3450-39-10 GOULSTON TECHNOLOGIES, INC.   ",All,-80.558743,35.011204,159725
"3450-39-10 GOULSTON TECHNOLOGIES, INC.   ",KENSOL DISTILLATES HT         ,-80.558743,35.011204,159725
3450-801-10 TRANSFLO TERMINAL SERVICES    ,All,-80.87903,35.286967,245352
3450-801-10 TRANSFLO TERMINAL SERVICES    ,KENSOL DISTILLATES HT         ,-80.87903,35.286967,245352
3450-802-10 INTERLUBE-BROWNSVILLE         ,All,NULL,NULL,96141
3450-802-10 INTERLUBE-BROWNSVILLE         ,KENDEX 0847/H                 ,NULL,NULL,96141
"3453-1-10 RELIANCE FLUID TECHNOLOGIES,  ",SPECIALTY PRODUCTS            ,-79.03736,43.086355,2080
"3453-1-10 RELIANCE FLUID TECHNOLOGIES,  ",All,-79.03736,43.086355,2080
345-901-10 AQUA-TERRA OILFIELD EQUIPMENT ,OCTG                          ,103.8205338,1.321995974,1590
345-901-10 AQUA-TERRA OILFIELD EQUIPMENT ,All,103.8205338,1.321995974,1590
3484-801-10 CHEMICAL RESEARCH TECH CO     ,All,-88.37332,43.313361,496876
3484-801-10 CHEMICAL RESEARCH TECH CO     ,KENSOL DISTILLATES HT         ,-88.37332,43.313361,496876
3485-10-10 FLINT GROUP                   ,KENSOL DISTILLATES HT         ,-85.86403,37.704287,38757
3485-10-10 FLINT GROUP                   ,All,-85.86403,37.704287,38757
3485-17-10 BAKER PETROLITE               ,SPECIALTY PRODUCTS            ,-95.06111,29.624686,34105
3485-17-10 BAKER PETROLITE               ,All,-95.06111,29.624686,34105
3485-26-10 INX INTERNATIONAL INK CO      ,All,-88.20502,41.891978,44633
3485-26-10 INX INTERNATIONAL INK CO      ,KENSOL DISTILLATES HT         ,-88.20502,41.891978,44633
3485-27-10 NEVILLE CHEMICAL COMPANY      ,All,-80.13571,40.513778,139628
3485-27-10 NEVILLE CHEMICAL COMPANY      ,KENSOL DISTILLATES HT         ,-80.13571,40.513778,139628
3485-28-10 RESINALL CORPORATION          ,All,-77.18438,36.515084,13259
3485-28-10 RESINALL CORPORATION          ,KENSOL DISTILLATES HT         ,-77.18438,36.515084,13259
3485-32-10 SUN CHEMICAL CORP FRANKFORT   ,All,-86.5028,40.290615,213607
3485-32-10 SUN CHEMICAL CORP FRANKFORT   ,KENSOL DISTILLATES HT         ,-86.5028,40.290615,213607
3485-40-10 SUPERIOR PRINTING INC         ,All,-72.93765,41.357947,660
3485-40-10 SUPERIOR PRINTING INC         ,KENSOL DISTILLATES HT         ,-72.93765,41.357947,660
3485-41-10 R.A.KERLEY INK ENGINEER'S INC.,KENSOL DISTILLATES HT         ,-87.85477,41.857931,2969
3485-41-10 R.A.KERLEY INK ENGINEER'S INC.,All,-87.85477,41.857931,2969
3485-42-10 FLINT GROUP NORTH AMERICA     ,KENSOL DISTILLATES HT         ,-86.22546,39.897548,147748
3485-42-10 FLINT GROUP NORTH AMERICA     ,All,-86.22546,39.897548,147748
3485-5-10 INX INTERNATIONAL INK CO      ,All,-79.32805,42.479471,62125
3485-5-10 INX INTERNATIONAL INK CO      ,KENSOL DISTILLATES HT         ,-79.32805,42.479471,62125
3485-7-10 CENTRAL INK CORP              ,All,-88.20502,41.891978,78037
3485-7-10 CENTRAL INK CORP              ,KENSOL DISTILLATES HT         ,-88.20502,41.891978,78037
3485-801-10 RESOLUTE OILS                 ,KENDEX 0150 HT                ,-95.15798,29.695028,23919
3485-801-10 RESOLUTE OILS                 ,All,-95.15798,29.695028,23919
3485-802-10 CHEMICAL RESEARCH TECH CO     ,All,-88.37332,43.313361,439874
3485-802-10 CHEMICAL RESEARCH TECH CO     ,KENSOL DISTILLATES HT         ,-88.37332,43.313361,439874
3485-805-10 FLINT GROUP                   ,All,-85.86403,37.704287,924984
3485-805-10 FLINT GROUP                   ,KENSOL DISTILLATES HT         ,-85.86403,37.704287,924984
"351-1-10 ARETE QIS, LLC                ",KENSOL DISTILLATES HT         ,-78.74776,41.420778,220
"351-1-10 ARETE QIS, LLC                ",All,-78.74776,41.420778,220
3520-1-10 RINKER OIL COMPANY            ,All,-78.28649,42.213216,420101
3520-1-10 RINKER OIL COMPANY            ,FUEL OIL                      ,-78.28649,42.213216,419104
3520-1-10 RINKER OIL COMPANY            ,GASOLINE                      ,-78.28649,42.213216,997
"3523-3-10 RM OIL FIELD SERVICES, LLC    ",KENSOL DISTILLATES HT         ,-76.90382,41.271098,939658
"3523-3-10 RM OIL FIELD SERVICES, LLC    ",All,-76.90382,41.271098,939658
"3523-6-10 RM OIL FIELD SERVICES, LLC    ",KENSOL DISTILLATES HT         ,-77.0108,41.256736,392001
"3523-6-10 RM OIL FIELD SERVICES, LLC    ",All,-77.0108,41.256736,392001
"3523-9-10 RM OIL FIELD SERVICES, LLC    ",All,-77.0108,41.256736,339216
"3523-9-10 RM OIL FIELD SERVICES, LLC    ",KENSOL DISTILLATES HT         ,-77.0108,41.256736,339216
3550-1-10 ROCK VALLEY OIL               ,All,-89.02573,42.326227,89434
3550-1-10 ROCK VALLEY OIL               ,All,-80.09304,40.661431,89434
3550-1-10 ROCK VALLEY OIL               ,KENSOL DISTILLATES HT         ,-80.09304,40.661431,70411
3550-1-10 ROCK VALLEY OIL               ,KENSOL DISTILLATES HT         ,-89.02573,42.326227,70411
3550-1-10 ROCK VALLEY OIL               ,KENDEX 0150 HT                ,-89.02573,42.326227,12783
3550-1-10 ROCK VALLEY OIL               ,KENDEX 0150 HT                ,-80.09304,40.661431,12783
3550-1-10 ROCK VALLEY OIL               ,RESINS                        ,-89.02573,42.326227,6240
3550-1-10 ROCK VALLEY OIL               ,RESINS                        ,-80.09304,40.661431,6240
3550-801-10 ROCK VALLEY OIL & CHEMICAL CO ,All,-89.02573,42.326227,218340
3550-801-10 ROCK VALLEY OIL & CHEMICAL CO ,KENDEX 0150 HT                ,-89.02573,42.326227,169249
3550-801-10 ROCK VALLEY OIL & CHEMICAL CO ,KENSOL DISTILLATES HT         ,-89.02573,42.326227,49091
3575-1-10 ROYCO DISTRIBUTORS INC.       ,All,-71.99183,42.575355,20223
3575-1-10 ROYCO DISTRIBUTORS INC.       ,BASE OILS                     ,-71.99183,42.575355,20223
358-2-10 ARR-MAZ CUSTOM CHEMICALS      ,All,-77.15546,35.302937,100492
358-2-10 ARR-MAZ CUSTOM CHEMICALS      ,BASE OILS                     ,-77.15546,35.302937,100492
358-4-10 ARRMAZ                        ,All,-81.97697,27.884256,3877
358-4-10 ARRMAZ                        ,KENDEX 0847/H                 ,-81.97697,27.884256,3877
3600-1-10 CHASE SPECIALTY               ,All,-79.86744,40.518701,7605
